Id,성분,효능,브랜드명,스킨케어,제품명,가격,전성분표기,효능.1,피부타입,이미지url,비건인증,유니크,일반성분,고유성분,
BF3,"Hydrolyzed Sodium Hyaluronate, Nepeta Cataria Extract, Baptisia Tinctoria Root Extract, Alchemilla Vulgaris Leaf Extract, Soluble Proteoglycan, Hydrolyzed Hyaluronic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, Rubus Idaeus (Raspberry) Leaf Extract, Citrus Aurantifolia (Lime) Oil, Diphenyl Dimethicone, Dicaprylyl Ether, 1,2-Hexanediol, Hydroxypropyltrimonium Hyaluronate, Propanediol, Pentylene Glycol, Ferulic Acid, Tocopherol, Caprylic/Capric/Succinic Triglyceride, Calendula Officinalis Flower Extract, Gellan Gum, Geraniol, Water, Citrus Aurantium Dulcis (Orange) Peel Oil, Ethylhexylglycerin, Aloe Barbadensis Leaf Polysaccharides, Aloe Barbadensis Leaf Juice, Urtica Dioica (Nettle) Leaf Extract, Citronellol, Citral, Equisetum Arvense Leaf Extract, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Citrate, Pelargonium Graveolens Flower Oil, Glycerin, Butylene Glycol, Stellaria Media (Chickweed) Extract, Alcohol Denat., Avena Sativa (Oat) Kernel Extract, Magnesium Sulfate, Limonene, Linalool","보습/수분 공급: 10, 용매: 8, 향료: 7, 항산화: 5, 보습/진정: 5, 수분 조절: 3, 냄새 방지: 3, 피부와 유사한 성분: 3, 진정: 3, 점도조절 성분: 3, 항균: 2, 유화성분: 2, 완충화제: 1, 철합제: 1, 보존: 1",빌리프,스킨/토너,슈퍼 드랍스-히알루씨드 워터 트리트먼트 150,2800,"정제수,프로판다이올,글리세린,변성알코올,1??2-헥산다이올,다이페닐다이메티콘,카프릴릭/카프릭/석시닉트라이글리세라이드,알로에베라잎즙,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,페룰릭애씨드,알로에베라잎폴리사카라이드,개박하추출물,귀리커넬추출물,라즈베리잎추출물,포트마리골드꽃추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,쇠뜨기잎추출물,쐐기풀잎추출물,다이카프릴릴에터,마그네슘설페이트,젤란검,부틸렌글라이콜,소듐시트레이트,토코페롤,펜틸렌글라이콜,에틸헥실글리세린,수용성프로테오글리칸,라임전초오일,오렌지껍질오일,센티드제라늄꽃오일,로즈마리잎오일,리모넨,시트로넬올,시트랄,제라니올,리날룰","보습,수분공급",모든피부,https://belifmall.com/web/product/big/202309/aa7484bc7e80d7ec7089dc84b4921360.jpg,한국비건인증원,0,15,,
AM4,"Chamomilla Recutita (Matricaria) Flower Extract, Verbena Officinalis Extract, Aniba Rosodora (Rosewood) Wood Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Water, Propanediol, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Ethylhexylglycerin, Aloe Barbadensis Leaf Extract, Glycerin, Maltodextrin, Linalool","보습/수분 공급: 3, 냄새 방지: 2, 보습/진정: 2, 흡수제: 1, 유화성분: 1, 유화 안정화: 1, 향료: 1, 보존: 1, 피부와 유사한 성분: 1, 용매: 1, 진정: 1, 세정/클렌징: 1",아로마티카,스킨/토너,바이탈라이징 로즈마리 디콕션 토너 600,700,"로즈마리잎추출물,알로에베라잎추출물,글리세린,프로판다이올,로즈마리잎수,에틸헥실글리세린,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,마트리카리아꽃추출물,마편초추출물,로즈마리잎오일,말토덱스트린,로즈우드오일,리날룰","진정, 보습",모든피부,https://aromatica.co.kr/web/product/medium/202307/a26b8e7010629716ce69552f46d8f6a8.jpg,VeganSociety,1,11,,
AM6,"Moringa Oleifera Seed Oil, Rosa Damascena Flower Extract, Hylocereus Undatus Fruit Extract, Sodium Levulinate, Rosa Canina Fruit Extract, Levulinic Acid, Rubus Idaeus (Raspberry) Leaf Extract, Glycine Max (Soybean) Seed Extract, 1,2-Hexanediol, Eclipta Prostrata Extract, Propanediol, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Phenethyl Alcohol, Panthenol, Rosa Damascena Flower Oil, Calendula Officinalis Flower Extract, Geraniol, Water, Phyllanthus Emblica Fruit Extract, Melia Azadirachta Leaf Extract, Morus Alba Fruit Extract, Sambucus Nigra Fruit Extract, Niacinamide, Arginine, Aloe Barbadensis Leaf Extract, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Adenosine, Citronellol, Glyceryl Caprylate, Glycerin, Hippophae Rhamnoides Fruit Extract, Butylene Glycol, Betaine, Avena Sativa (Oat) Protein Extract, Malt Extract, Mangifera Indica (Mango) Fruit Extract, Maltodextrin, Psidium Guajava Fruit Extract, Litchi Chinensis Fruit Extract","보습/수분 공급: 7, 향료: 5, 용매: 4, 진정: 4, 항산화: 3, 수분 조절: 3, 세포대화성분: 2, 보습/진정: 2, 유화 안정화: 2, 피부와 유사한 성분: 2, 흡수제: 1, 여드름 예방: 1, 항균: 1, 유화성분: 1, 보존: 1, 미백: 1, 세정/클렌징: 1, 점도조절 성분: 1",아로마티카,에센스/세럼/앰플,리바이빙 로즈 인퓨전 세럼 100,4200,"알로에베라잎추출물,프로판다이올,글리세린,다마스크장미꽃추출물,베타인,나이아신아마이드,정제수,폴리글리세릴-10라우레이트,페네틸알코올,판테놀,폴리글리세릴-10미리스테이트,알지닌,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,글리세릴카프릴레이트,알란토인,레불리닉애씨드,귀리단백질추출물,소듐레불리네이트,아데노신,부틸렌글라이콜,한련초추출물,말토덱스트린,다마스크장미꽃오일,포트마리골드꽃추출물,검정콩추출물,뽕나무열매추출물,인디안구스베리열매추출물,로즈힙열매추출물,라즈베리잎추출물,엘더열매추출물,인도멀구슬나무잎추출물,시트로넬올,맥아추출물,1??2-헥산다이올,비타민나무열매추출물,피타야추출물,리치추출물,망고추출물,구아바열매추출물,제라니올,드럼스틱씨오일","미백, 주름개선",모든피부,https://aromatica.co.kr/web/product/medium/202307/0f9a0bf60579fda6e6d13c178f795549.jpg,VeganSociety,3,15,,
AM8,"Rosmarinus Officinalis (Rosemary) Leaf Extract, Dipropylene Glycol, 1,2-Hexanediol, Ethylhexylglycerin, Glycerin","용매: 2, 냄새 방지: 1, 보습/수분 공급: 1, 보존: 1, 피부와 유사한 성분: 1",아로마티카,에센스/세럼/앰플,바이탈라이징 로즈마리 컨센트레이티드 에센스 200,2100,"로즈마리잎추출물,다이프로필렌글라이콜,글리세린,1??2-헥산다이올,에틸헥실글리세린","진정, 영양",모든피부,https://aromatica.co.kr/web/product/medium/202307/43bfd8f5fcdecf597e312a4d40306cb8.jpg,VeganSociety,0,5,,
EH4,"Lactobacillus Ferment Lysate, Lactobacillus/Rice Ferment, Lactococcus Ferment Lysate, Lactobacillus Ferment, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Trehalose, Allantoin, Sodium Hyaluronate, Bifida Ferment Lysate, Beta-Glucan","보습/수분 공급: 3, 진정: 3, 보존: 1, 피부와 유사한 성분: 1",에센허브,로션/크림,에센허브 티트리 프로바이오틱스 크림 50,8400,"티트리잎추출물,티트리잎오일,락토바실러스발효용해물,비피다발효용해물,락토코쿠스발효용해물,락토바실러스발효물,락토바실러스/쌀발효물,소듐하이알루로네이트,트레할로오스,베타-글루칸,알란토인","트러블케어, 유수분밸런스조절, 수분공급","모든피부,지복합성, 민감지성",https://shop-phinf.pstatic.net/20221102_237/1667366059804mQ35P_JPEG/68501958499516865_1312628952.jpg?type=f295_381,EVE VEGAN,0,4,,
TN1,"Macadamia Ternifolia Seed Oil, Glyceryl Stearate, Isoamyl Laurate, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Pelargonium Graveolens Oil, Aniba Rosodora (Rosewood) Wood Oil, Pogostemon Cablin Oil, Dipotassium Glycyrrhizate, Dicaprylyl Carbonate, Diisostearyl Malate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Propanediol, Dextrin, Pentylene Glycol, Panthenol, Caprylyl Glycol, Caprylic/Capric Triglyceride, Carbomer, Gardenia Florida Fruit Extract, Geraniol, Water, Xanthan Gum, Citrus Paradisi (Grapefruit) Peel Oil, Cananga Odorata Flower Oil, Eucalyptus Globulus Leaf Oil, Niacinamide, Arginine, Allantoin, Asiatic Acid, Asiaticoside, Acetyl Hexapeptide-8, Adenosine, Citronellol, Citral, Butyrospermum Parkii (Shea) Butter, Sorbitan Isostearate, Sorbitan Olivate, Cetearyl Olivate, Butylene Glycol, Centella Asiatica Extract, Benzyl Benzoate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Juniperus Mexicana Oil, Madecassic Acid, Madecassoside, Limonene, Linalool","보습/수분 공급: 10, 향료: 10, 보습/진정: 7, 용매: 6, 진정: 5, 유화성분: 4, 점도조절 성분: 4, 항산화: 3, 세포대화성분: 3, 냄새 방지: 3, 유화 안정화: 3, 항균: 2, 흡수제: 1, 여드름 예방: 1, 미백: 1, 피부와 유사한 성분: 1, 세정/클렌징: 1",톤28,로션/크림,해남404 펩타시카 새벽 크림 50,8400,"병풀추출물,부틸렌글라이콜,프로판다이올,카프릴릭/카프릭트라이글리세라이드,아이소아밀라우레이트,다이아이소스테아릴말레이트,마카다미아씨오일,다이카프릴릴카보네이트,나이아신아마이드,세테아릴올리베이트,시어버터,글리세릴스테아레이트,펜틸렌글라이콜,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,솔비탄올리베이트,정제수,판테놀,카보머,알란토인,다이포타슘글리시리제이트,알지닌,광곽향오일,센티드제라늄오일,자몽껍질오일,카프릴릴글라이콜,솔비탄아이소스테아레이트,잔탄검,아데노신,베르가모트오일,덱스트린,치자추출물,비터오렌지꽃오일,유칼립투스잎오일,멕시칸주니퍼오일,로즈우드오일,일랑일랑꽃오일,비터오렌지잎/잔가지오일,아시아티코사이드,마데카소사이드,마데카식애씨드,아시아틱애씨드,아세틸헥사펩타이드-8,리날룰,리모넨,벤질벤조에이트,시트랄,시트로넬올,제라니올","미백, 주름개선","건성, 민감성",https://doc-08-58-docs.googleusercontent.com/docs/securesc/hs01evm6e0hsi48olt6avqt8u6goghka/3uao7a0nhhrf4r965oafeepudd0di4rm/1696907700000/15133659543599301165/10866428248407012855/14QtKpJn_MlZ9KzOn-UFeQrN9GxceARsT?e=view&ax=AA75yW5MGizkqjWpNTwYMNB8e9macqiFGQBqutoGAcY0lgeydVby2GNJuSDLuf7PMlBWVzPgMJUuFwsZx7O8eQGEUDdFFC6O2_5OcmdMh8MjLw2URO07IyzccSG2LWLJ_9MVEc0s6Cjr1CCcH4gb13zVRJoFYTeH4A7ZWHzp8j-i5-3XaEakIWcX2bgQDt6kd1geOi50sVNc4MC4rqHiDqoAx8BUb5I006LZAlnI91oirqWS-beTK3qX18cpFynFFAynTXe0WlbPhvTcg6Kj5WqEqWgVJrAV3SC-16P8BFmoeJKh0wqn0DbYCxgdZm_A1QhNR8TYcilJBPeuDK1P05IjUVPGJhGOoi2Pfz4uW4mLwIpF9qAQ3Ko1eOTQsdAvZRkPHrHbKsTfC_-4nqpUwYb4Qj5rTWnp1fk-6xSffL95xCW_nA12Lziw-tN0WJOm6GRX2XDexAz73KgtSh9mV-ycfktF9Bcxr3yG6SEuxq4hMRpvb69R_y9u4M5qo8NHOvzMSQ22NUZ7_rtIrTL7gaaU-YEb0btYhKfbJD_OKJi3KZDu9gHMRqDPVMVcax0KsEjoj4Mm0HCsnj4Lps2VcU4Hzt7uuwUxm1IPoXi_Hp1IHmFs1JmSdZksc-S_PWimQlKm0q1hq5a27ySgMWFIKgUydzHILwMG6FAKqwAl9H7zTZNCdpa2ZrYz-0B3DYs7NQgIiQOios1-fRGZmGGJ5AI9iTBYKyq5r-hr-usUGuJor-rZ7Mrdu__vMi9XNMY8sybgQ6S3unklLu08Ve47nlgBo5UQv3BvYsSKQK_hGu7N7Q2S3sgYHaaao2qq3k6QYNYiECoQNji1sqOWB4vA-J8LLthjIUN1suckMpl3Iq4ZivRjFY2Z73-CPqkucUqaWmTRug&uuid=df75584f-09cd-4bb1-a0bd-1c709a3b4f09&authuser=0,VeganSociety,3,14,3,
HB2,"Ceramide NP, (-)-alpha-bisabolol, Isoamyl Laurate, Caprylhydroxamic Acid, Lactobacillus Ferment Lysate Filtrate, Citrus Limon (Lemon) Fruit Extract, Lavandula Angustifolia (Lavender) Extract, Saccharomyces/Xylinum/Black Tea Ferment, Simmondsia Chinensis Seed Oil, Hydrogenated Lecithin, Ricinus Communis (Castor) Seed Oil, Propanediol, Dextrin, Vitis Vinifera (Grape) Skin Extract, Pentylene Glycol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Caprylyl Glycol, Xanthan Gum, Asiaticoside, Arachidyl Alcohol, Arachidyl Glucoside, Adenosine, Sclerotium Gum, Squalane, Sorbitan Palmitate, Sorbitan Olivate, Sodium Hyaluronate, Glyceryl Stearate Citrate, Glycerin, Cetyl Palmitate, Butylene Glycol, Centella Asiatica Extract, Behenyl Alcohol, Betaine, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Cannabis Sativa Seed Oil, Madecassoside, Limonene, Linalool","보습/진정: 10, 보습/수분 공급: 9, 유화성분: 5, 점도조절 성분: 5, 유화 안정화: 4, 피부와 유사한 성분: 4, 용매: 4, 항산화: 3, 냄새 방지: 3, 향료: 3, 진정: 3, 흡수제: 1, 세포대화성분: 1, 철합제: 1, 세정/클렌징: 1",허블룸,에센스/세럼/앰플,콤부차 플랜트바이올 세럼 50,8600,"효모/자일리눔/홍차발효물,글리세린,프로판다이올,병풀추출물,아이소아밀라우레이트,펜틸렌글라이콜,삼씨오일,베타인,부틸렌글라이콜,하이드로제네이티드레시틴,호호바씨오일,세라마이드엔피,글리세릴스테아레이트시트레이트,아라키딜알코올,피마자씨오일,알파-비사보롤,스쿠알란,베헤닐알코올,아라키딜글루코사이드,카프릴릴글라이콜,솔비탄올리베이트,세틸팔미테이트,카프릴하이드록사믹애씨드,솔비탄팔미테이트,스클레로튬검,마데카소사이드,소듐하이알루로네이트,아데노신,베르가모트오일,티트리잎오일,덱스트린,아시아티코사이드,포도껍질추출물,잔탄검,레몬추출물,라벤더추출물,락토바실러스발효용해여과물,리모넨,리날룰","보습,안티에이징",모든피부,https://cdn.imweb.me/thumbnail/20230724/3f41a91ea5183.jpg,"PETA,CrueltyFree",1,14,18,
HB3,"Glyceryl Stearate, Ceramide NP, Rosmarinus Officinalis (Rosemary) Leaf Oil, Lecithin, Pogostemon Cablin Oil, Saccharomyces/Xylinum/Black Tea Ferment, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Vegetable Protein, Hydrogenated Olive Oil Unsaponifiables, Hydrogenated Vegetable Oil, Camellia Japonica Flower Extract, Propanediol, Polyglyceryl-2 Stearate, Pentylene Glycol, Tocopherol, Coco-Caprylate/Caprate, Caprylyl Glycol, Water, Xanthan Gum, Citrus Aurantium Dulcis (Orange) Fruit Water, Argania Spinosa Kernel Oil, Acacia Senegal Gum, Adenosine, Stearyl Alcohol, Glyceryl Caprylate, Glyceryl Stearate Citrate, Sodium Citrate, Glycerin, Cetyl Ricinoleate, Cetearyl Alcohol, Butylene Glycol, Magnesium Stearate","보습/진정: 12, 유화성분: 6, 보습/수분 공급: 6, 용매: 4, 유화 안정화: 3, 점도조절 성분: 3, 항산화: 2, 피부와 유사한 성분: 2, 세정/클렌징: 2, 완충화제: 1, 세포대화성분: 1, 철합제: 1, 착색제: 1, 냄새 방지: 1, 보존: 1",허블룸,로션/크림,콤부차 비건 콜라겐 크림 50,8600,"효모/자일리눔/홍차발효물,오렌지수,글리세린,아르간커넬오일,부틸렌글라이콜,하이드로제네이티드식물성오일,펜틸렌글라이콜,세틸리시놀레이트,코코-카프릴레이트/카프레이트,세테아릴알코올,폴리글리세릴-2스테아레이트,프로판다이올,정제수,글리세릴스테아레이트,스테아릴알코올,해바라기씨오일,토코페롤,카프릴릴글라이콜,글리세릴스테아레이트시트레이트,글리세릴카프릴레이트,하이드롤라이즈드식물성단백질,소듐시트레이트,광곽향오일,잔탄검,하이드로제네이티드올리브오일불검화물,레시틴,마그네슘스테아레이트,아데노신,로즈마리잎오일,아라비아고무나무검,세라마이드엔피,동백나무꽃추출물","보습,탄력",모든피부,https://cdn.imweb.me/thumbnail/20230724/67aebfde1081a.jpg,"PETA,CrueltyFree",1,14,11,
BF14,"Helichrysum Italicum Extract, Sambucus Nigra Extract, Citrus Aurantifolia (Lime) Oil, Lavandula Angustifolia (Lavender) Oil, Peucedanum Graveolens (Dill) Extract, Dipropylene Glycol, 1,2-Hexanediol, Dimethicone, Chrysanthemum Parthenium (Feverfew) Extract, Pentaerythrityl Tetraethylhexanoate, Triethylhexanoin, Trisodium EDTA, Tromethamine, Anthemis Nobilis Flower Oil, Caprylic/Capric Triglyceride, Water, Xanthan Gum, Agave Americana Leaf Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Silica, Citral, Sorbitol, Glycerin, Achillea Millefolium Extract, Cyclopentasiloxane, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Santalum Album (Sandalwood) Oil, Methyl Glucose Sesquistearate, Limonene, Linalool","보습/진정: 6, 향료: 5, 용매: 5, 점도조절 성분: 4, 진정: 3, 냄새 방지: 2, 유화 안정화: 2, 보습/수분 공급: 2, 흡수제: 1, 완충화제: 1, 철합제: 1, 유화성분: 1, 피부와 유사한 성분: 1, 세정/클렌징: 1",빌리프,로션/크림,맨올로지 101 에센셜 모이스춰라이저 75,5867,"정제수,사이클로펜타실록세인,다이프로필렌글라이콜,글리세린,펜타에리스리틸테트라에틸헥사노에이트,1??2-헥산다이올,솔비톨,다이메티콘,트라이에틸헥사노인,카프릴릭/카프릭트라이글리세라이드,에버라스팅추출물,엘더추출물,실리카,메틸글루코오스세스퀴스테아레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,잔탄검,트라이소듐이디티에이,용설란잎추출물,딜추출물,서양톱풀추출물,피버퓨추출물,라임전초오일,베르가모트오일,라벤더오일,캐모마일꽃오일,단향오일,시트랄,리모넨,리날룰","보습,수분공급",모든피부,https://belifmall.com/web/product/big/202309/3390c329bce13a90eec1f84962790f38.jpg,한국비건인증원,1,13,,
BF23,"Glyceryl Stearate, Nepeta Cataria Extract, Baptisia Tinctoria Root Extract, Rosa Damascena Flower Extract, Alchemilla Vulgaris Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Rubus Idaeus (Raspberry) Leaf Extract, Citrus Aurantifolia (Lime) Oil, Dipropylene Glycol, Hexyldecyl Ethylhexanoate, 1,2-Hexanediol, Dimethicone, PEG-100 Stearate, PEG-5 Glyceryl Stearate, Pentaerythrityl Tetraethylhexanoate, Panthenol, Titanium Dioxide, Triethylhexanoin, Trisodium EDTA, Tromethamine, Carbomer, Calendula Officinalis Flower Extract, Water, Iron Oxide Red, Xanthan Gum, Citrus Aurantium Dulcis (Orange) Peel Oil, C12-20 Alkyl Glucoside, C14-22 Alcohols, Citronellol, Pelargonium Graveolens Flower Oil, Glycerin, Cetearyl Alcohol, Salvia Officinalis (Sage) Leaf Extract, Viola Tricolor Extract, Cyclopentasiloxane, Butylene Glycol, Stellaria Media (Chickweed) Extract, Monarda Didyma Leaf Extract, Avena Sativa (Oat) Kernel Extract, Corchorus Olitorius Leaf Extract, Spiraea Ulmaria Flower Extract, Mica, Althaea Officinalis Root Extract, Limonene","보습/진정: 8, 용매: 6, 유화성분: 5, 향료: 5, 유화 안정화: 4, 세정/클렌징: 4, 점도조절 성분: 4, 보습/수분 공급: 3, 진정: 3, 항산화: 2, 착색제: 2, 수분 조절: 1, 완충화제: 1, 철합제: 1, 냄새 방지: 1, 피부와 유사한 성분: 1, 자외선 차단: 1",빌리프,로션/크림,밀키 모이스처라이저 하이드라 밸런싱 125,3520,"정제수,다이프로필렌글라이콜,글리세린,트라이에틸헥사노인,1??2-헥산다이올,헥실데실에틸헥사노에이트,펜타에리스리틸테트라에틸헥사노에이트,글리세릴스테아레이트,사이클로펜타실록세인,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,마시멜로뿌리추출물,다마스크장미꽃추출물,메도우스위트꽃추출물,삼색제비꽃추출물,몰로키아잎추출물,베르가못잎추출물,살비아잎추출물,C14-22알코올,세테아릴알코올,다이메티콘,판테놀,피이지-100스테아레이트,피이지-5글리세릴스테아레이트,C12-20알킬글루코사이드,카보머,트로메타민,부틸렌글라이콜,잔탄검,트라이소듐이디티에이,티타늄디옥사이드,마이카,적색산화철,오렌지껍질오일,라임전초오일,로즈마리잎오일,센티드제라늄꽃오일,시트로넬올,리모넨",생기,"중성,복합성",https://belifmall.com/web/product/big/202309/489ed1b68cb4b00205cebb0f1d4e073c.jpg,한국비건인증원,2,15,,
